1.000000000000000056e-01,-0.000000000000000000e+00,-2.204383808383232890e-01,-3.681320959999999364e-28
9.999229055477759642e-02,-1.843579188758593095e-03,-2.204213862621033915e-01,-3.681037150577126939e-28
9.996916340782129040e-02,-3.686874118061807867e-03,-2.203704051538188102e-01,-3.680185766068774679e-28
9.993062212508052600e-02,-5.529600572283919872e-03,-2.202854453741907581e-01,-3.678766937748985850e-28
9.987667264919349031e-02,-7.371474423451757421e-03,-2.201665200230746022e-01,-3.676780884385346313e-28
9.980732329857074092e-02,-9.212211675054074803e-03,-2.200136474374399242e-01,-3.674227912205247090e-28
9.972258476611267630e-02,-1.105152850583066872e-02,-2.198268511885432264e-01,-3.671108414848672041e-28
9.962247011756081294e-02,-1.288914131353447595e-02,-2.196061600782935053e-01,-3.667422873307501684e-28
9.950699478948309140e-02,-1.472476675865986954e-02,-2.193516081348112212e-01,-3.663171855851347513e-28
9.937617658689384958e-02,-1.655812180813049164e-02,-2.190632346071816894e-01,-3.658356017939934746e-28
9.923003568050842160e-02,-1.838892377893979954e-02,-2.187410839594032264e-01,-3.652976102122034404e-28
9.906859460363308389e-02,-2.021689038173764968e-02,-2.183852058635312732e-01,-3.647032937920972515e-28
9.889187824869058452e-02,-2.204173976435619062e-02,-2.179956551920195218e-01,-3.640527441706726319e-28
9.869991386338211603e-02,-2.386319055526833766e-02,-2.175724920092592940e-01,-3.633460616554630333e-28
9.849273104648591237e-02,-2.568096190697213496e-02,-2.171157815623180887e-01,-3.625833552090712463e-28
9.827036174329353835e-02,-2.749477353929431767e-02,-2.166255942708793514e-01,-3.617647424323685713e-28
9.803284024068426028e-02,-2.930434578260642312e-02,-2.161020057163846042e-01,-3.608903495463623309e-28
9.778020316183833049e-02,-3.110939962094674133e-02,-2.155450966303793792e-01,-3.599603113727336050e-28
9.751248946059015710e-02,-3.290965673504146760e-02,-2.149549528820655642e-01,-3.589747713130495398e-28
9.722974041542203905e-02,-3.470483954521845493e-02,-2.143316654650611330e-01,-3.579338813266521139e-28
9.693199962309949347e-02,-3.649467125420691876e-02,-2.136753304833701461e-01,-3.568378019072281588e-28
9.661931299194909117e-02,-3.827887588981648825e-02,-2.129860491365642983e-01,-3.556867020580624278e-28
9.629172873477993833e-02,-4.005717834748911965e-02,-2.122639277041793726e-01,-3.544807592659795882e-28
9.594929736144974797e-02,-4.182930443271705434e-02,-2.115090775293278491e-01,-3.532201594739775570e-28
9.559207167107681979e-02,-4.359498090332068060e-02,-2.107216150015312761e-01,-3.519050970525572484e-28
9.522010674389901064e-02,-4.535393551157940184e-02,-2.099016615387740425e-01,-3.505357747697526787e-28
9.483345993278091690e-02,-4.710589704620916224e-02,-2.090493435687823254e-01,-3.491124037598664948e-28
9.443219085437076776e-02,-4.885059537418033615e-02,-2.081647925095301277e-01,-3.476352034909153226e-28
9.401636137990815323e-02,-5.058776148236911185e-02,-2.072481447489762096e-01,-3.461044017307903145e-28
9.358603562568416911e-02,-5.231712751903644376e-02,-2.062995416240345492e-01,-3.445202345121377406e-28
9.314127994315540837e-02,-5.403842683512775219e-02,-2.053191293987817190e-01,-3.428829460959654956e-28
9.268216290871331142e-02,-5.575139402538723671e-02,-2.043070592419046483e-01,-3.411927889339808155e-28
9.220875531311044371e-02,-5.745576496928050253e-02,-2.032634872033920459e-01,-3.394500236296647616e-28
9.172113015054531027e-02,-5.915127687171891496e-02,-2.021885741904732303e-01,-3.376549188980903348e-28
9.121936260740753921e-02,-6.083766830357976302e-02,-2.010824859428080869e-01,-3.358077515244895556e-28
9.070353005068484964e-02,-6.251467924201571658e-02,-1.999453930069316765e-01,-3.339088063215759208e-28
9.017371201603407993e-02,-6.418205111054740841e-02,-1.987774707099581040e-01,-3.319583760856300423e-28
8.962999019551753932e-02,-6.583952681893313896e-02,-1.975788991325467536e-01,-3.299567615513531283e-28
8.907244842500705584e-02,-6.748685080280927839e-02,-1.963498630811361112e-01,-3.279042713454973221e-28
8.850117267125739984e-02,-6.912376906309546098e-02,-1.950905520594484466e-01,-3.258012219392789518e-28
8.791625101865117864e-02,-7.075002920515849336e-02,-1.938011602392705479e-01,-3.236479375995818646e-28
8.731777365561721460e-02,-7.236538047772869686e-02,-1.924818864305145871e-01,-3.214447503389593670e-28
8.670583286072444662e-02,-7.396957381156306355e-02,-1.911329340505638075e-01,-3.191919998644415855e-28
8.608052298845360328e-02,-7.556236185784895310e-02,-1.897545110929077794e-01,-3.168900335251560061e-28
8.544194045464886811e-02,-7.714349902634244638e-02,-1.883468300950722762e-01,-3.145392062587707442e-28
8.479018372165149364e-02,-7.871274152323577689e-02,-1.869101081058480995e-01,-3.121398805367663730e-28
8.412535328311812610e-02,-8.026984738874752556e-02,-1.854445666518248215e-01,-3.096924263085474778e-28
8.344755164852572793e-02,-8.181457653443019451e-02,-1.839504317032336633e-01,-3.071972209444002565e-28
8.275688332736574893e-02,-8.334669078018912269e-02,-1.824279336391053663e-01,-3.046546491773059894e-28
8.205345481303000232e-02,-8.486595389100727582e-02,-1.808773072117485503e-01,-3.020651030436201061e-28
8.133737456639042462e-02,-8.637213161337005396e-02,-1.792987915105532237e-01,-2.994289818226238923e-28
8.060875299907578617e-02,-8.786499171138449638e-02,-1.776926299251260222e-01,-2.967466919749604924e-28
7.986770245644729538e-02,-8.934430400258759619e-02,-1.760590701077621445e-01,-2.940186470799627896e-28
7.911433720027623295e-02,-9.080984039343789616e-02,-1.743983639352602033e-01,-2.912452677718845492e-28
7.834877339112612804e-02,-9.226137491448477279e-02,-1.727107674700855133e-01,-2.884269816750428112e-28
7.757112907044200201e-02,-9.369868375521074599e-02,-1.709965409208882292e-01,-2.855642233378833664e-28
7.678152414234967749e-02,-9.512154529854024987e-02,-1.692559486023819115e-01,-2.826574341659778388e-28
7.598008035516801151e-02,-9.652974015501077087e-02,-1.674892588945892935e-01,-2.797070623539641664e-28
7.516692128263648132e-02,-9.792305119660010826e-02,-1.656967442014608827e-01,-2.767135628164397173e-28
7.434217230486164785e-02,-9.930126359020526039e-02,-1.638786809088734198e-01,-2.736773971178186563e-28
7.350596058898482832e-02,-1.006641648307670944e-01,-1.620353493420141899e-01,-2.705990334011637404e-28
7.265841506957439189e-02,-1.020115447740364695e-01,-1.601670337221580698e-01,-2.674789463160040219e-28
7.179966642874544003e-02,-1.033431956689761094e-01,-1.582740221228436106e-01,-2.643176169451488639e-28
7.092984707601010519e-02,-1.046589121897933683e-01,-1.563566064254554577e-01,-2.611155327305106433e-28
7.004909112786142367e-02,-1.059584914675993500e-01,-1.544150822742192952e-01,-2.578731873979462307e-28
6.915753438709415502e-02,-1.072417331216889563e-01,-1.524497490306170044e-01,-2.545910808811304316e-28
6.825531432186542069e-02,-1.085084392904374223e-01,-1.504609097272283091e-01,-2.512697192444712973e-28
6.734257004449861750e-02,-1.097584146618083289e-01,-1.484488710210064843e-01,-2.479096146050808495e-28
6.641944229003396427e-02,-1.109914665034685138e-01,-1.464139431459954011e-01,-2.445112850538123374e-28
6.548607339452852671e-02,-1.122074046925054802e-01,-1.443564398654946790e-01,-2.410752545753761359e-28
6.454260727310977275e-02,-1.134060417447419339e-01,-1.422766784236810800e-01,-2.376020529675474234e-28
6.358918939778536450e-02,-1.145871928436439646e-01,-1.401749794966928031e-01,-2.340922157594769831e-28
6.262596677501296172e-02,-1.157506758688176540e-01,-1.380516671431848974e-01,-2.305462841291188052e-28
6.165308792303351298e-02,-1.168963114240899881e-01,-1.359070687543629252e-01,-2.269648048197861044e-28
6.067070284897138621e-02,-1.180239228651698141e-01,-1.337415150035029809e-01,-2.233483300558500111e-28
5.967896302570484951e-02,-1.191333363268844009e-01,-1.315553397949653924e-01,-2.196974174575922378e-28
5.867802136851078126e-02,-1.202243807499874945e-01,-1.293488802127105153e-01,-2.160126299552265616e-28
5.766803221148673192e-02,-1.212968879075347617e-01,-1.271224764683240582e-01,-2.122945357021011871e-28
5.664915128375430653e-02,-1.223506924308226246e-01,-1.248764718485602249e-01,-2.085437079870955747e-28
5.562153568544753179e-02,-1.233856318348860864e-01,-1.226112126624107207e-01,-2.047607251462259060e-28
5.458534386348967704e-02,-1.244015465435523160e-01,-1.203270481877077025e-01,-2.009461704734718754e-28
5.354073558716259534e-02,-1.253982799140453130e-01,-1.180243306172691631e-01,-1.971006321308395160e-28
5.248787192347198483e-02,-1.263756782611387131e-01,-1.157034150045945370e-01,-1.932247030576728847e-28
5.142691521231268492e-02,-1.273335908808521100e-01,-1.133646592091194505e-01,-1.893189808792294945e-28
5.035802904143765052e-02,-1.282718700736881490e-01,-1.110084238410377622e-01,-1.853840678145330793e-28
4.928137822123454526e-02,-1.291903711674060040e-01,-1.086350722056995122e-01,-1.814205705835181996e-28
4.819712875931379120e-02,-1.300889525393283397e-01,-1.062449702475931762e-01,-1.774291003134806102e-28
4.710544783491212029e-02,-1.309674756381777883e-01,-1.038384864939212865e-01,-1.734102724448485713e-28
4.600650377311524264e-02,-1.318258050054402775e-01,-1.014159919977773439e-01,-1.693647066362881712e-28
4.490046601890407274e-02,-1.326638082962509901e-01,-9.897786028093369382e-02,-1.652930266691592776e-28
4.378750511102828813e-02,-1.334813562998005410e-01,-9.652446727624880429e-02,-1.611958603513355225e-28
4.266779265571087054e-02,-1.342783229592580119e-01,-9.405619126970206356e-02,-1.570738394204024700e-28
4.154150130018866710e-02,-1.350545853912072658e-01,-9.157341284206690912e-02,-1.529275994462517457e-28
4.040880470609185815e-02,-1.358100239045943458e-01,-8.907651481022907380e-02,-1.487577797330825626e-28
3.926987752266736242e-02,-1.365445220191824904e-01,-8.656588216816057946e-02,-1.445650232208281766e-28
3.812489535984980860e-02,-1.372579664835121005e-01,-8.404190202755795758e-02,-1.403499763860218002e-28
3.697403476118456267e-02,-1.379502472923628265e-01,-8.150496355815405047e-02,-1.361132891421172875e-28
3.581747317660641944e-02,-1.386212577037152505e-01,-7.895545792771194171e-02,-1.318556147392789632e-28
3.465538893507909973e-02,-1.392708942552090545e-01,-7.639377824171181275e-02,-1.275776096636587322e-28
3.348796121709864820e-02,-1.398990567800961760e-01,-7.382031948273792832e-02,-1.232799335361723554e-28
3.231537002706591499e-02,-1.405056484226850366e-01,-7.123547844957693609e-02,-1.189632490107934978e-28
3.113779616553189605e-02,-1.410905756532748190e-01,-6.863965369603602928e-02,-1.146282216723801703e-28
2.995542120132017871e-02,-1.416537482825766525e-01,-6.603324546949000673e-02,-1.102755199340483159e-28
2.876842744353114850e-02,-1.421950794756198511e-01,-6.341665564916790232e-02,-1.059058149341104105e-28
2.757699791343190543e-02,-1.427144857651407583e-01,-6.079028768418748979e-02,-1.015197804325931142e-28
2.638131631623642087e-02,-1.432118870644526754e-01,-5.815454653134796009e-02,-9.711809270735110134e-29
2.518156701278021631e-02,-1.436872066797942049e-01,-5.550983859269004173e-02,-9.270143044979238347e-29
2.397793499109404647e-02,-1.441403713221545146e-01,-5.285657165283346587e-02,-8.827047466023189632e-29
2.277060583788066694e-02,-1.445713111185739363e-01,-5.019515481610085927e-02,-8.382590854288843900e-29
2.155976570989950880e-02,-1.449799596229173759e-01,-4.752599844343850799e-02,-7.936841740054231981e-29
2.034560130526342006e-02,-1.453662538261195625e-01,-4.484951408914344961e-02,-7.489868852886957112e-29
1.912829983465169290e-02,-1.457301341659006377e-01,-4.216611443740585913e-02,-7.041741111046778896e-29
1.790804899244452519e-02,-1.460715445359495601e-01,-3.947621323867837873e-02,-6.592527610859290142e-29
1.668503692778241371e-02,-1.463904322945754344e-01,-3.678022524587987174e-02,-6.142297616061938817e-29
1.545945221555572804e-02,-1.466867482728241023e-01,-3.407856615044534132e-02,-5.691120547124372590e-29
1.423148382732855599e-02,-1.469604467820595506e-01,-3.137165251823090945e-02,-5.239065970544562219e-29
1.300132110220137728e-02,-1.472114856210084421e-01,-2.865990172528396288e-02,-4.786203588122422330e-29
1.176915371761705180e-02,-1.474398260822672724e-01,-2.594373189348835734e-02,-4.332603226212556203e-29
1.053517166011474528e-02,-1.476454329582704561e-01,-2.322356182609484898e-02,-3.878334824957840330e-29
9.299565196035993950e-03,-1.478282745467190129e-01,-2.049981094314598865e-02,-3.423468427505380640e-29
8.062524842187798399e-03,-1.479883226554687681e-01,-1.777289921680636278e-02,-2.968074169206662632e-29
6.824241336467144932e-03,-1.481255526068771533e-01,-1.504324710660772703e-02,-2.512222266803490664e-29
5.584905608451110059e-03,-1.482399432416083018e-01,-1.231127549461833240e-02,-2.055983007601261744e-29
4.344708749957816411e-03,-1.483314769218955775e-01,-9.577405620547966084e-03,-1.599426738631510423e-29
3.103841985582288503e-03,-1.484001395342610941e-01,-6.842059016797659779e-03,-1.142623855805209317e-29
1.862496643211400535e-03,-1.484459204916918629e-01,-4.105657443463334166e-03,-6.856447930583769222e-30
6.208641245235577491e-04,-1.484688127352722375e-01,-1.368622823305761784e-03,-2.285600114920622352e-30
-6.208641245234788192e-04,-1.484688127352722375e-01,1.368622823305587878e-03,2.285600114920331933e-30
-1.862496643211321821e-03,-1.484459204916918629e-01,4.105657443463160694e-03,6.856447930583479153e-30
-3.103841985582209573e-03,-1.484001395342610941e-01,6.842059016797486307e-03,1.142623855805180310e-29
-4.344708749957782584e-03,-1.483314769218955775e-01,9.577405620547891490e-03,1.599426738631498092e-29
-5.584905608451031130e-03,-1.482399432416083018e-01,1.231127549461816066e-02,2.055983007601232877e-29
-6.824241336467066002e-03,-1.481255526068771533e-01,1.504324710660755356e-02,2.512222266803461797e-29
-8.062524842187720336e-03,-1.479883226554687681e-01,1.777289921680618931e-02,2.968074169206634046e-29
-9.299565196035938439e-03,-1.478282745467190407e-01,2.049981094314586375e-02,3.423468427505359340e-29
-1.053517166011466721e-02,-1.476454329582704561e-01,2.322356182609467551e-02,3.878334824957811183e-29
-1.176915371761697374e-02,-1.474398260822673001e-01,2.594373189348818734e-02,4.332603226212527616e-29
-1.300132110220127840e-02,-1.472114856210084699e-01,2.865990172528374083e-02,4.786203588122385336e-29
-1.423148382732847966e-02,-1.469604467820595783e-01,3.137165251823073597e-02,5.239065970544533072e-29
-1.545945221555564998e-02,-1.466867482728241301e-01,3.407856615044516785e-02,5.691120547124343443e-29
-1.668503692778233391e-02,-1.463904322945754344e-01,3.678022524587969827e-02,6.142297616061909670e-29
-1.790804899244446968e-02,-1.460715445359495601e-01,3.947621323867825383e-02,6.592527610859268842e-29
-1.912829983465163738e-02,-1.457301341659006377e-01,4.216611443740573423e-02,7.041741111046758717e-29
-2.034560130526334373e-02,-1.453662538261195902e-01,4.484951408914327614e-02,7.489868852886927965e-29
-2.155976570989945329e-02,-1.449799596229173759e-01,4.752599844343838309e-02,7.936841740054210681e-29
-2.277060583788061143e-02,-1.445713111185739641e-01,5.019515481610074131e-02,8.382590854288824842e-29
-2.397793499109399096e-02,-1.441403713221545424e-01,5.285657165283334791e-02,8.827047466023169453e-29
-2.518156701278013998e-02,-1.436872066797942049e-01,5.550983859268986825e-02,9.270143044979209200e-29
-2.638131631623632720e-02,-1.432118870644527309e-01,5.815454653134775193e-02,9.711809270735075382e-29
-2.757699791343182910e-02,-1.427144857651408139e-01,6.079028768418731632e-02,1.015197804325928228e-28
-2.876842744353107564e-02,-1.421950794756198788e-01,6.341665564916774966e-02,1.059058149341101415e-28
-2.995542120132010586e-02,-1.416537482825767080e-01,6.603324546948985407e-02,1.102755199340480693e-28
-3.113779616553184054e-02,-1.410905756532748467e-01,6.863965369603590438e-02,1.146282216723799686e-28
-3.231537002706585948e-02,-1.405056484226850644e-01,7.123547844957681119e-02,1.189632490107932961e-28
-3.348796121709857188e-02,-1.398990567800962037e-01,7.382031948273774791e-02,1.232799335361720415e-28
-3.465538893507901647e-02,-1.392708942552091100e-01,7.639377824171163234e-02,1.275776096636584408e-28
-3.581747317660636393e-02,-1.386212577037152782e-01,7.895545792771181681e-02,1.318556147392787389e-28
-3.697403476118448634e-02,-1.379502472923628820e-01,8.150496355815389782e-02,1.361132891421170185e-28
-3.812489535984973227e-02,-1.372579664835121560e-01,8.404190202755779104e-02,1.403499763860215311e-28
-3.926987752266726528e-02,-1.365445220191825459e-01,8.656588216816037129e-02,1.445650232208278403e-28
-4.040880470609180958e-02,-1.358100239045943736e-01,8.907651481022896278e-02,1.487577797330823832e-28
-4.154150130018859771e-02,-1.350545853912072936e-01,9.157341284206675647e-02,1.529275994462514991e-28
-4.266779265571081503e-02,-1.342783229592580674e-01,9.405619126970193866e-02,1.570738394204022458e-28
-4.378750511102821874e-02,-1.334813562998005965e-01,9.652446727624865164e-02,1.611958603513352534e-28
-4.490046601890402417e-02,-1.326638082962510179e-01,9.897786028093358279e-02,1.652930266691590982e-28
-4.600650377311517325e-02,-1.318258050054403330e-01,1.014159919977771912e-01,1.693647066362879246e-28
-4.710544783491205090e-02,-1.309674756381778715e-01,1.038384864939211200e-01,1.734102724448482798e-28
-4.819712875931376345e-02,-1.300889525393283397e-01,1.062449702475931068e-01,1.774291003134804981e-28
-4.928137822123445505e-02,-1.291903711674060873e-01,1.086350722056993040e-01,1.814205705835178633e-28
-5.035802904143756031e-02,-1.282718700736882322e-01,1.110084238410375679e-01,1.853840678145327654e-28
-5.142691521231260166e-02,-1.273335908808521932e-01,1.133646592091192562e-01,1.893189808792291806e-28
-5.248787192347194319e-02,-1.263756782611387408e-01,1.157034150045944398e-01,1.932247030576727278e-28
-5.354073558716254677e-02,-1.253982799140453686e-01,1.180243306172690659e-01,1.971006321308393590e-28
-5.458534386348962153e-02,-1.244015465435523715e-01,1.203270481877075776e-01,2.009461704734716736e-28
-5.562153568544746934e-02,-1.233856318348861558e-01,1.226112126624105819e-01,2.047607251462256818e-28
-5.664915128375425102e-02,-1.223506924308226801e-01,1.248764718485601000e-01,2.085437079870953953e-28
-5.766803221148666947e-02,-1.212968879075348311e-01,1.271224764683239195e-01,2.122945357021009629e-28
-5.867802136851072575e-02,-1.202243807499875500e-01,1.293488802127103765e-01,2.160126299552263374e-28
-5.967896302570481482e-02,-1.191333363268844286e-01,1.315553397949653092e-01,2.196974174575921033e-28
-6.067070284897130295e-02,-1.180239228651698974e-01,1.337415150035028144e-01,2.233483300558497421e-28
-6.165308792303345053e-02,-1.168963114240900714e-01,1.359070687543627587e-01,2.269648048197858353e-28
-6.262596677501289233e-02,-1.157506758688177512e-01,1.380516671431847031e-01,2.305462841291184913e-28
-6.358918939778532287e-02,-1.145871928436440201e-01,1.401749794966926921e-01,2.340922157594768037e-28
-6.454260727310973111e-02,-1.134060417447420033e-01,1.422766784236809690e-01,2.376020529675472440e-28
-6.548607339452847120e-02,-1.122074046925055496e-01,1.443564398654945680e-01,2.410752545753759565e-28
-6.641944229003390876e-02,-1.109914665034685971e-01,1.464139431459952900e-01,2.445112850538121580e-28
-6.734257004449857587e-02,-1.097584146618083845e-01,1.484488710210063733e-01,2.479096146050806702e-28
-6.825531432186536518e-02,-1.085084392904375056e-01,1.504609097272281704e-01,2.512697192444710731e-28
-6.915753438709409950e-02,-1.072417331216890396e-01,1.524497490306168657e-01,2.545910808811302074e-28
-7.004909112786139591e-02,-1.059584914675993916e-01,1.544150822742192397e-01,2.578731873979461410e-28
-7.092984707601006356e-02,-1.046589121897934099e-01,1.563566064254553745e-01,2.611155327305105087e-28
-7.179966642874537064e-02,-1.033431956689762204e-01,1.582740221228434718e-01,2.643176169451486397e-28
-7.265841506957432250e-02,-1.020115447740366083e-01,1.601670337221579310e-01,2.674789463160037528e-28
-7.350596058898478669e-02,-1.006641648307671499e-01,1.620353493420141067e-01,2.705990334011635610e-28
-7.434217230486160621e-02,-9.930126359020531590e-02,1.638786809088733087e-01,2.736773971178184321e-28
-7.516692128263642581e-02,-9.792305119660020540e-02,1.656967442014607717e-01,2.767135628164394930e-28
-7.598008035516795600e-02,-9.652974015501085414e-02,1.674892588945891825e-01,2.797070623539639422e-28
-7.678152414234962198e-02,-9.512154529854034701e-02,1.692559486023818005e-01,2.826574341659776146e-28
-7.757112907044194650e-02,-9.369868375521084314e-02,1.709965409208880904e-01,2.855642233378831422e-28
-7.834877339112607253e-02,-9.226137491448489769e-02,1.727107674700853746e-01,2.884269816750425870e-28
-7.911433720027620520e-02,-9.080984039343793779e-02,1.743983639352601200e-01,2.912452677718844147e-28
-7.986770245644725374e-02,-8.934430400258766558e-02,1.760590701077620612e-01,2.940186470799626551e-28
-8.060875299907575842e-02,-8.786499171138455189e-02,1.776926299251259389e-01,2.967466919749603579e-28
-8.133737456639039687e-02,-8.637213161337012335e-02,1.792987915105531405e-01,2.994289818226237577e-28
-8.205345481302996069e-02,-8.486595389100735909e-02,1.808773072117484948e-01,3.020651030436200164e-28
-8.275688332736570729e-02,-8.334669078018920596e-02,1.824279336391052830e-01,3.046546491773058548e-28
-8.344755164852568630e-02,-8.181457653443029165e-02,1.839504317032335523e-01,3.071972209444000772e-28
-8.412535328311808447e-02,-8.026984738874762271e-02,1.854445666518247382e-01,3.096924263085473433e-28
-8.479018372165145201e-02,-7.871274152323588791e-02,1.869101081058480163e-01,3.121398805367661937e-28
-8.544194045464881260e-02,-7.714349902634255740e-02,1.883468300950721652e-01,3.145392062587705648e-28
-8.608052298845356165e-02,-7.556236185784906412e-02,1.897545110929076684e-01,3.168900335251558267e-28
-8.670583286072441886e-02,-7.396957381156314681e-02,1.911329340505637242e-01,3.191919998644414510e-28
-8.731777365561718685e-02,-7.236538047772876625e-02,1.924818864305145316e-01,3.214447503389592774e-28
-8.791625101865115088e-02,-7.075002920515856275e-02,1.938011602392704924e-01,3.236479375995817301e-28
-8.850117267125735820e-02,-6.912376906309554425e-02,1.950905520594483911e-01,3.258012219392788621e-28
-8.907244842500701421e-02,-6.748685080280936166e-02,1.963498630811360557e-01,3.279042713454972324e-28
-8.962999019551749769e-02,-6.583952681893323611e-02,1.975788991325466704e-01,3.299567615513529489e-28
-9.017371201603403830e-02,-6.418205111054751943e-02,1.987774707099579929e-01,3.319583760856298630e-28
-9.070353005068483576e-02,-6.251467924201577209e-02,1.999453930069316487e-01,3.339088063215758760e-28
-9.121936260740748370e-02,-6.083766830357988792e-02,2.010824859428079758e-01,3.358077515244893314e-28
-9.172113015054528251e-02,-5.915127687171903986e-02,2.021885741904731471e-01,3.376549188980902003e-28
-9.220875531311040207e-02,-5.745576496928062743e-02,2.032634872033919349e-01,3.394500236296645822e-28
-9.268216290871328367e-02,-5.575139402538731304e-02,2.043070592419045928e-01,3.411927889339806810e-28
-9.314127994315538062e-02,-5.403842683512783546e-02,2.053191293987816635e-01,3.428829460959654060e-28
-9.358603562568412748e-02,-5.231712751903654091e-02,2.062995416240344937e-01,3.445202345121376509e-28
-9.401636137990812547e-02,-5.058776148236921594e-02,2.072481447489761541e-01,3.461044017307902248e-28
-9.443219085437075389e-02,-4.885059537418043329e-02,2.081647925095300722e-01,3.476352034909152329e-28
-9.483345993278090302e-02,-4.710589704620928020e-02,2.090493435687822699e-01,3.491124037598664051e-28
-9.522010674389898288e-02,-4.535393551157951980e-02,2.099016615387739870e-01,3.505357747697525891e-28
-9.559207167107680592e-02,-4.359498090332074999e-02,2.107216150015312484e-01,3.519050970525572036e-28
-9.594929736144972021e-02,-4.182930443271718618e-02,2.115090775293277936e-01,3.532201594739774673e-28
-9.629172873477991057e-02,-4.005717834748925149e-02,2.122639277041792893e-01,3.544807592659794537e-28
-9.661931299194906342e-02,-3.827887588981663397e-02,2.129860491365642428e-01,3.556867020580623382e-28
-9.693199962309947959e-02,-3.649467125420700203e-02,2.136753304833701184e-01,3.568378019072281140e-28
-9.722974041542202517e-02,-3.470483954521854514e-02,2.143316654650611330e-01,3.579338813266521139e-28
-9.751248946059012934e-02,-3.290965673504156475e-02,2.149549528820655087e-01,3.589747713130494501e-28
-9.778020316183830274e-02,-3.110939962094684541e-02,2.155450966303793237e-01,3.599603113727335153e-28
-9.803284024068424640e-02,-2.930434578260653414e-02,2.161020057163845765e-01,3.608903495463622860e-28
-9.827036174329352447e-02,-2.749477353929443216e-02,2.166255942708793236e-01,3.617647424323684816e-28
-9.849273104648588462e-02,-2.568096190697225639e-02,2.171157815623180332e-01,3.625833552090711566e-28
-9.869991386338210215e-02,-2.386319055526840358e-02,2.175724920092592662e-01,3.633460616554629885e-28
-9.889187824869057064e-02,-2.204173976435626348e-02,2.179956551920194940e-01,3.640527441706725871e-28
-9.906859460363307002e-02,-2.021689038173779540e-02,2.183852058635312454e-01,3.647032937920972067e-28
-9.923003568050842160e-02,-1.838892377893994873e-02,2.187410839594032264e-01,3.652976102122034404e-28
-9.937617658689383571e-02,-1.655812180813064777e-02,2.190632346071816894e-01,3.658356017939934746e-28
-9.950699478948307752e-02,-1.472476675866003261e-02,2.193516081348111935e-01,3.663171855851347064e-28
-9.962247011756081294e-02,-1.288914131353451412e-02,2.196061600782935053e-01,3.667422873307501684e-28
-9.972258476611267630e-02,-1.105152850583078147e-02,2.198268511885432264e-01,3.671108414848672041e-28
-9.980732329857072704e-02,-9.212211675054192764e-03,2.200136474374398965e-01,3.674227912205246642e-28
-9.987667264919347643e-02,-7.371474423451881454e-03,2.201665200230746022e-01,3.676780884385346313e-28
-9.993062212508052600e-02,-5.529600572284051711e-03,2.202854453741907581e-01,3.678766937748985850e-28
-9.996916340782129040e-02,-3.686874118061945343e-03,2.203704051538188102e-01,3.680185766068774679e-28
